sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
55441,hold,288524,297006,414469
55501,hold,301292,293801,404907
55561,hold,280085,288739,431177
55621,hold,284749,300218,415033
55681,hold,301287,294645,404068
55741,hold,310154,305707,384139
55801,hold,292132,291531,416337
55861,hold,299254,289201,411545
55921,hold,301723,295734,402543
55981,hold,300258,298231,401511
56041,hold,301620,297266,401114
56101,hold,295437,288420,416142
56161,hold,288627,277831,433542
56221,hold,290217,285342,424441
56281,hold,286910,288667,424423
56341,hold,295912,299664,404424
56401,hold,307934,305417,386649
56461,hold,296131,295009,408860
56521,hold,289756,284935,425309
56581,hold,295600,292258,412142
56641,hold,309744,302643,387613
56701,hold,283076,301013,415911
56761,hold,282891,293490,423619
56821,hold,308361,307226,384413
56881,hold,288523,291783,419694
56941,hold,288852,289802,421346
57001,hold,286827,292458,420715
57061,hold,297381,301847,400772
57121,hold,293621,298104,408275
57181,hold,302866,299919,397215
57241,hold,286045,287264,426691
57301,hold,298405,297266,404328
57361,hold,297483,295200,407317
57421,hold,288831,306524,404645
57481,hold,284383,284520,431097
57541,hold,291680,293169,415151
57601,hold,309322,296808,393870
57661,hold,289998,297693,412309
57721,hold,298329,288377,413294
57781,hold,302436,296540,401024
57841,hold,294625,292605,412769
57901,hold,293237,295581,411182
57961,hold,283361,291028,425612
58021,hold,312103,303592,384305
58081,hold,294745,301831,403424
58141,hold,294321,303600,402080
58201,hold,303701,293954,402345
58261,hold,291437,293851,414713
58321,hold,306722,309289,383989
58381,hold,298391,293922,407687
58441,hold,307798,304373,387829
58501,hold,294478,307731,397791
58561,hold,291157,295517,413325
58621,hold,286338,297754,415909
58681,hold,288694,299960,411347
58741,hold,304244,298944,396812
58801,hold,291965,289687,418347
58861,hold,287663,303059,409278
58921,hold,284525,291921,423553
58981,hold,291184,299762,409054
59041,hold,294152,293782,412066
59101,hold,302293,300102,397606
59161,hold,295571,297832,406597
59221,hold,296212,299268,404519
59281,hold,306182,288081,405737
59341,hold,281046,294516,424437
59401,hold,287644,297791,414565
59461,hold,291756,293198,415046
59521,hold,301596,296666,401738
59581,hold,300363,304633,395004
59641,hold,306433,293635,399932
59701,hold,298956,295859,405185
59761,hold,273902,292335,433763
59821,hold,293505,287463,419033
59881,hold,290917,298308,410776
59941,hold,297272,309841,392887
60001,hold,299866,305629,394505
60061,hold,294341,294309,411350
60121,hold,279513,295995,424492
60181,hold,306817,298106,395078
60241,hold,309261,292467,398272
60301,hold,297329,300162,402509
60361,hold,294753,296475,408772
60421,hold,290409,295361,414229
60481,hold,306702,289262,404036
60541,hold,291832,291826,416342
60601,hold,286564,291259,422177
60661,hold,298734,305137,396129
60721,hold,291209,290497,418294
60781,hold,290561,298396,411042
60841,hold,295213,296677,408110
60901,hold,290790,297190,412020
60961,hold,298604,297430,403967
61021,hold,291405,300166,408429
61081,hold,301402,291846,406752
61141,hold,295953,295983,408064
61201,hold,301866,296932,401201
61261,hold,290103,292827,417070
61321,hold,281852,294062,424086
61381,hold,291984,301831,406185
61441,hold,284780,295360,419860
61501,hold,301504,298744,399752
61561,hold,278048,294953,426998
61621,hold,297681,286573,415746
61681,hold,288120,301115,410765
61741,hold,289371,305646,404983
61801,hold,292321,294672,413006
61861,hold,296377,287566,416057
61921,hold,275662,274653,449685
61981,hold,294848,292044,413108
62041,hold,292364,296736,410901
62101,hold,290039,299936,410025
62161,hold,316474,299999,383527
62221,hold,298060,296245,405695
62281,hold,279084,277839,443076
62341,hold,290242,294016,415743
62401,hold,291831,296178,411991
62461,hold,293917,304044,402039
62521,hold,278199,290579,431222
62581,hold,287755,291738,420507
62641,hold,288746,296765,414490
62701,hold,292066,293905,414029
62761,hold,283882,292990,423128
62821,hold,286180,300299,413521
62881,hold,291538,297347,411115
62941,hold,287397,296311,416292
63001,hold,288155,287843,424002
63061,hold,296080,297235,406685
63121,hold,299315,294830,405855
63181,hold,298213,305002,396785
63241,hold,289983,298130,411888
63301,hold,294322,297738,407939
63361,hold,292091,288716,419193
63421,hold,304661,298680,396659
63481,hold,283793,292565,423642
63541,hold,303726,300393,395880
63601,hold,287447,297388,415165
63661,hold,304652,288910,406437
63721,hold,290895,293647,415458
63781,hold,301482,300559,397959
63841,hold,305251,295930,398819
63901,hold,282603,297749,419647
63961,hold,288718,293325,417957
64021,hold,290544,293878,415579
64081,hold,293290,301221,405490
64141,hold,299695,298946,401358
64201,hold,294716,293533,411751
64261,hold,293041,306115,400844
64321,hold,293433,297061,409506
64381,hold,291741,299382,408877
64441,hold,296372,293914,409714
64501,hold,289946,286356,423699
64561,hold,295408,297702,406890
64621,hold,292265,300983,406752
64681,hold,299115,291172,409713
64741,hold,286717,294456,418828
64801,hold,295254,284453,420293
64861,hold,312904,297523,389574
64921,hold,293445,290792,415764
64981,hold,283001,286354,430645
65041,hold,296817,288883,414300
65101,hold,284321,285833,429846
65161,hold,284533,288497,426970
65221,hold,304263,290642,405095
65281,hold,293766,298189,408045
65341,hold,294809,301640,403551
65401,hold,299461,301880,398659
65461,hold,288126,297542,414332
65521,hold,296155,295075,408770
65581,hold,305969,306063,387968
65641,hold,291447,287328,421224
65701,hold,310634,299973,389394
65761,hold,296255,299627,404118
65821,hold,285950,298977,415074
65881,hold,288243,296777,414981
65941,hold,298072,299411,402517
66001,hold,298691,298864,402445
66061,hold,293644,301274,405082
66121,hold,276204,285275,438521
66181,hold,281571,282647,435782
66241,hold,292416,279248,428336
66301,hold,288788,288865,422347
66361,hold,291832,288116,420052
66421,hold,283520,295894,420586
66481,hold,297266,299382,403352
66541,hold,304398,301815,393787
66601,hold,285933,292408,421659
66661,hold,297254,305219,397527
66721,hold,293288,297240,409471
66781,hold,304785,309484,385731
66841,hold,290726,292803,416471
66901,hold,294533,292799,412668
66961,hold,280572,290587,428841
67021,hold,296185,289942,413873
67081,hold,281306,291841,426853
67141,hold,290103,302624,407273
67201,hold,293921,291149,414930
67261,hold,292688,298643,408669
67321,hold,294011,289918,416071
67381,hold,294351,301541,404107
67441,hold,289812,298209,411979
67501,hold,293606,292064,414330
67561,hold,297960,297987,404053
67621,hold,288435,293688,417877
67681,hold,282961,286942,430097
67741,hold,290341,296623,413036
67801,hold,303061,294325,402614
67861,hold,288104,297274,414623
67921,hold,291470,298493,410037
67981,hold,286101,291785,422114
68041,hold,297806,293101,409093
68101,hold,294814,294568,410618
68161,hold,318428,294548,387024
68221,hold,293549,301324,405127
68281,hold,285665,297781,416553
68341,hold,285383,290780,423837
68401,hold,299491,297340,403170
68461,hold,276726,293122,430151
68521,hold,295534,293911,410555
68581,hold,296547,303143,400310
68641,hold,302315,294454,403231
68701,hold,288015,289599,422385
68761,hold,282041,288028,429931
68821,hold,285591,295114,419295
68881,hold,300173,295687,404140
68941,hold,298143,306712,395145
69001,hold,288906,297997,413097
69061,hold,294164,297766,408070
69121,hold,291156,286966,421878
69181,hold,303386,301962,394651
69241,hold,304253,295609,400138
69301,hold,289511,294328,416161
69361,hold,304323,294848,400829
69421,hold,291077,295367,413556
69481,hold,288244,291929,419827
69541,hold,299232,302870,397897
69601,hold,308098,306810,385092
69661,hold,288807,298561,412632
69721,hold,301480,298047,400473
69781,hold,293539,291616,414844
69841,hold,304419,298986,396596
69901,hold,299454,302689,397857
69961,hold,293519,305080,401401
70021,hold,292804,302350,404847
70081,hold,299312,294805,405883
70141,hold,285276,289526,425198
70201,hold,284361,291442,424197
70261,hold,291305,294286,414409
70321,hold,291427,303833,404740
70381,hold,301988,297641,400370
70441,hold,289463,294253,416284
70501,hold,303586,305001,391413
70561,hold,284077,281082,434841
70621,hold,294470,294401,411129
70681,hold,298248,292389,409363
70741,hold,291161,296355,412484
70801,hold,310931,300566,388503
70861,hold,302945,281355,415700
70921,hold,290257,293566,416177
70981,hold,303187,300414,396400
71041,hold,292746,296234,411021
71101,hold,289820,301659,408520
71161,hold,282180,288674,429147
71221,hold,299216,293229,407554
71281,hold,283069,295293,421638
71341,hold,301999,302546,395455
71401,hold,288382,299469,412150
71461,hold,293552,303182,403266
71521,hold,295171,296025,408803
71581,hold,291030,297070,411901
71641,hold,291625,302673,405702
71701,hold,289517,297884,412599
71761,hold,303594,295394,401012
71821,hold,294335,297613,408052
71881,hold,302046,297909,400045
71941,hold,300120,294200,405680
72001,hold,303242,277806,418952
72061,hold,288036,294930,417034
72121,hold,304771,291717,403512
72181,hold,301711,300508,397781
72241,hold,301179,295397,403424
72301,hold,294533,298953,406514
72361,hold,280066,290705,429229
72421,hold,289575,298683,411742
72481,hold,293286,290793,415921
72541,hold,303451,302450,394099
72601,hold,307096,297001,395902
72661,hold,298373,296391,405237
72721,hold,296888,297134,405978
72781,hold,293652,294277,412071
72841,hold,288334,298181,413484
72901,hold,282178,283265,434557
72961,hold,318683,299414,381903
73021,hold,302792,303280,393928
73081,hold,294418,293384,412198
73141,hold,299566,303090,397344
73201,hold,305347,300597,394056
73261,hold,287450,299562,412988
73321,hold,295198,285044,419758
73381,hold,299188,295139,405673
73441,hold,309162,278107,412731
73501,hold,294580,291660,413760
73561,hold,279275,286104,434620
73621,hold,299226,291539,409235
73681,hold,313888,300107,386005
73741,hold,292752,293754,413494
73801,hold,284159,286833,429009
73861,hold,291173,295241,413586
73921,hold,297810,297108,405083
73981,hold,302281,308960,388759
74041,hold,281892,289762,428346
74101,hold,286242,298043,415716
74161,hold,292262,292514,415224
74221,hold,294012,298949,407039
74281,hold,296219,286804,416977
74341,hold,291044,304098,404858
74401,hold,308275,294347,397378
74461,hold,283652,293493,422855
74521,hold,252894,267664,479443
74581,hold,281038,292935,426027
74641,hold,292997,294391,412613
74701,hold,288521,294932,416546
74761,hold,290414,293321,416265
74821,hold,293812,298972,407216
74881,hold,296803,290123,413073
74941,hold,302058,302977,394965
75001,hold,287500,294323,418178
75061,hold,291479,297124,411397
75121,hold,316092,298865,385043
75181,hold,292299,286725,420976
75241,hold,295584,294179,410237
75301,hold,309473,293043,397484
75361,hold,309882,300737,389381
75421,hold,304820,298362,396818
75481,hold,291550,289035,419415
75541,hold,287216,278454,434330
75601,hold,301257,300789,397954
75661,hold,287160,302364,410476
75721,hold,293334,298918,407748
75781,hold,290845,304438,404717
75841,hold,300550,301999,397451
75901,hold,277797,278439,443763
75961,hold,299780,299878,400342
76021,hold,287527,289268,423205
76081,hold,296295,299197,404508
76141,hold,298798,299425,401778
76201,hold,289799,295756,414445
76261,hold,296569,287655,415776
76321,hold,289073,284797,426130
76381,hold,289329,295301,415370
76441,hold,291494,284383,424123
76501,hold,300678,310075,389247
76561,hold,295256,288887,415858
76621,hold,289880,284847,425273
76681,hold,291094,279681,429224
76741,hold,295385,302378,402237
76801,hold,297706,293038,409256
76861,hold,293472,305022,401506
76921,hold,292019,292628,415353
76981,hold,292347,289040,418613
77041,hold,280951,290846,428204
77101,hold,293202,287308,419490
77161,hold,285480,295813,418707
77221,hold,291905,308423,399671
77281,hold,300523,305120,394357
77341,hold,305682,291832,402486
77401,hold,279279,288081,432641
77461,hold,295382,291329,413289
77521,hold,297264,303997,398740
77581,hold,291279,305375,403346
77641,hold,299972,313156,386872
77701,hold,295635,299123,405242
77761,hold,281577,286193,432230
77821,hold,285620,282103,432277
77881,hold,291142,288920,419938
77941,hold,286639,298897,414464
78001,hold,300262,295858,403881
78061,hold,309857,297380,392764
78121,hold,279260,280841,439899
78181,hold,299887,303298,396815
78241,hold,307289,296400,396311
78301,hold,305958,298226,395816
78361,hold,285320,297046,417634
78421,hold,292242,288476,419282
78481,hold,274081,291093,434825
78541,hold,292326,290629,417046
78601,hold,294647,305802,399551
78661,hold,289577,304496,405927
78721,hold,299729,294108,406163
78781,hold,289153,292231,418616
78841,hold,293791,296087,410122
78901,hold,299413,300929,399658
78961,hold,297009,294334,408657
79021,hold,296499,304333,399168
79081,hold,290340,294811,414849
79141,hold,283909,290942,425149
79201,hold,266087,260575,473338
79261,hold,298400,302163,399437
79321,hold,286804,289855,423342
79381,hold,288974,297302,413724
79441,hold,292353,285223,422424
79501,hold,288080,292388,419532
79561,hold,281685,295261,423053
79621,hold,301215,298882,399904
79681,hold,299397,309893,390710
79741,hold,288585,303499,407916
79801,hold,299354,293665,406980
79861,hold,290228,294986,414787
79921,hold,282390,294418,423191
79981,hold,285624,294413,419963
80041,hold,285746,294900,419354
80101,hold,289974,299474,410551
80161,hold,294841,295590,409568
80221,hold,301349,305090,393561
80281,hold,287518,280991,431491
80341,hold,283478,291860,424662
80401,hold,290036,294498,415465
80461,hold,297055,303020,399926
80521,hold,298020,295229,406751
80581,hold,305465,292071,402464
80641,hold,279449,279904,440647
80701,hold,307232,299600,393167
80761,hold,291970,291367,416663
80821,hold,302117,308455,389427
80881,hold,308410,293205,398385
80941,hold,298723,291891,409386
81001,hold,294323,293946,411731
81061,hold,300302,293527,406171
81121,hold,296844,306338,396818
81181,hold,300988,295970,403041
81241,hold,283453,288737,427810
81301,hold,290261,293982,415757
81361,hold,284756,296445,418799
81421,hold,293445,299365,407190
81481,hold,295357,296462,408180
81541,hold,298627,301055,400318
81601,hold,285895,291208,422897
81661,hold,293435,300710,405855
81721,hold,286580,291254,422166
81781,hold,289379,294026,416595
81841,hold,295157,294027,410815
81901,hold,294512,304492,400996
81961,hold,292264,294078,413658
82021,hold,290148,285854,423997
82081,hold,289959,292482,417559
82141,hold,283446,293420,423133
82201,hold,303227,294584,402190
82261,hold,290905,295964,413131
82321,hold,291495,296695,411810
82381,hold,290349,295438,414214
82441,hold,290976,296082,412941
82501,hold,310836,295750,393414
82561,hold,300203,299812,399984
82621,hold,298271,301979,399750
82681,hold,299884,286116,414001
82741,hold,288931,295453,415616
82801,hold,288958,300583,410459
82861,hold,300351,297026,402622
82921,hold,292817,293923,413260
82981,hold,289327,304011,406662
83041,hold,296502,301827,401671
83101,hold,287838,294450,417712
83161,hold,288458,292132,419411
83221,hold,289958,290238,419803
83281,hold,300462,292142,407396
83341,hold,292992,303054,403954
83401,hold,282803,296680,420517
83461,hold,288880,295076,416044
83521,hold,290016,290412,419571
83581,hold,288563,291848,419589
83641,hold,293820,285464,420715
83701,hold,307850,306587,385563
83761,hold,300117,287814,412069
83821,hold,294779,297566,407655
83881,hold,293752,289489,416759
83941,hold,301524,296644,401831
84001,hold,297653,293704,408643
84061,hold,285783,293018,421199
84121,hold,298159,299569,402273
84181,hold,284666,290101,425234
84241,hold,287998,298819,413183
84301,hold,283614,293141,423245
84361,hold,293741,293148,413112
84421,hold,288264,298900,412836
84481,hold,300581,306398,393021
84541,hold,277518,296824,425658
84601,hold,305748,296336,397915
84661,hold,301845,295233,402922
84721,hold,295555,295343,409101
84781,hold,287916,300725,411359
84841,hold,292751,291568,415680
84901,hold,300368,289597,410035
84961,hold,277739,282489,439772
85021,hold,293061,302175,404763
85081,hold,297078,292958,409964
85141,hold,294024,295384,410593
85201,hold,296903,297018,406079
85261,hold,296843,287657,415500
85321,hold,284925,291545,423530
85381,hold,293738,287879,418383
85441,hold,304121,293557,402322
85501,hold,289179,303172,407649
85561,hold,293877,301308,404816
85621,hold,298678,294030,407292
85681,hold,297612,292520,409868
85741,hold,299693,300392,399915
85801,hold,296137,293804,410059
85861,hold,282358,305334,412308
85921,hold,298211,297913,403876
85981,hold,289834,301546,408620
86041,hold,283375,292977,423648
86101,hold,286150,290524,423326
86161,hold,287161,295913,416926
86221,hold,292233,296878,410889
86281,hold,288377,289187,422436
86341,hold,293911,298299,407790
86401,hold,287057,290308,422636
86461,hold,294069,296334,409597
86521,hold,287690,297912,414398
86581,hold,296837,302461,400702
86641,hold,299534,297565,402901
86701,hold,294057,287439,418504
86761,hold,293294,293695,413011
86821,hold,308753,299185,392063
86881,hold,292234,294133,413634
86941,hold,300281,298671,401048
87001,hold,294382,284207,421411
87061,hold,296264,294017,409719
87121,hold,285269,295283,419448
87181,hold,297113,295700,407188
87241,hold,295666,295929,408405
87301,hold,299330,301534,399136
87361,hold,294437,293445,412118
87421,hold,301424,298136,400440
87481,hold,289278,298927,411796
87541,hold,296811,294067,409122
87601,hold,304750,301400,393850
87661,hold,295727,291539,412735
87721,hold,281708,287267,431026
87781,hold,296133,296838,407029
87841,hold,302891,284465,412644
87901,hold,297725,289288,412987
87961,hold,285816,289160,425024
88021,hold,297070,300302,402627
88081,hold,314417,299806,385776
88141,hold,297112,304196,398693
88201,hold,283322,281800,434878
88261,hold,293792,295342,410867
88321,hold,296331,290706,412963
88381,hold,293708,299540,406752
88441,hold,290626,296378,412996
88501,hold,289784,294816,415399
88561,hold,292064,304851,403085
88621,hold,300192,296645,403163
88681,hold,291459,303295,405246
88741,hold,296350,305518,398133
88801,hold,290050,292871,417079
88861,hold,287099,288499,424403
88921,hold,291271,297029,411701
88981,hold,293840,295868,410292
89041,hold,295909,297069,407022
89101,hold,305667,298030,396304
89161,hold,307194,295173,397633
89221,hold,282643,294234,423122
89281,hold,286413,284308,429279
89341,hold,306318,295502,398180
89401,hold,296640,286277,417083
89461,hold,295927,298157,405916
89521,hold,295489,296704,407807
89581,hold,307397,302796,389807
89641,hold,292113,296003,411884
89701,hold,300536,296714,402750
89761,hold,297716,296031,406253
89821,hold,296413,290570,413016
89881,hold,291061,294339,414600
89941,hold,285319,291672,423010
90001,hold,295415,295686,408898
90061,hold,285524,290818,423657
90121,hold,297681,291998,410320
90181,hold,294549,297469,407982
90241,hold,299518,297807,402675
90301,hold,261111,301218,437671
90361,hold,263346,263259,473395
90421,hold,288793,290347,420860
90481,hold,289798,301230,408972
90541,hold,296418,304395,399186
90601,hold,292539,292622,414839
90661,hold,291288,296946,411766
90721,hold,257976,254173,487852
90781,hold,290973,291853,417174
90841,hold,291556,288969,419475
90901,hold,295295,286604,418102
90961,hold,288313,284511,427176
91021,hold,310047,301923,388029
91081,hold,293285,297217,409498
91141,hold,297721,298652,403627
91201,hold,298630,299791,401579
91261,hold,288512,309210,402278
91321,hold,296874,301035,402091
91381,hold,288784,293630,417586
91441,hold,313095,297342,389563
91501,hold,289853,295633,414514
91561,hold,297506,294791,407703
91621,hold,298833,300284,400883
91681,hold,288847,288577,422576
91741,hold,295744,294725,409531
91801,hold,280370,289500,430130
91861,hold,294443,300443,405114
91921,hold,299884,300392,399724
91981,hold,285654,299095,415251
92041,hold,309080,307073,383847
92101,hold,295995,297159,406846
92161,hold,294094,286845,419061
92221,hold,304853,284759,410388
92281,hold,297246,298295,404459
92341,hold,289903,293359,416738
92401,hold,312954,299104,387943
92461,hold,287800,280895,431305
92521,hold,289411,296211,414378
92581,hold,309217,289484,401300
92641,hold,295590,290692,413718
92701,hold,285423,299059,415518
92761,hold,291701,282882,425417
92821,hold,280807,289705,429488
92881,hold,284259,291135,424607
92941,hold,301561,297062,401377
93001,hold,295028,288076,416896
93061,hold,295850,304056,400094
93121,hold,289019,297546,413434
93181,hold,283526,292998,423476
93241,hold,291866,294639,413495
93301,hold,285857,291925,422218
93361,hold,301748,298896,399357
93421,hold,293099,304834,402067
93481,hold,294873,293647,411480
93541,hold,298395,294743,406862
93601,hold,280526,285946,433528
93661,hold,283146,283525,433328
93721,hold,282541,292962,424497
93781,hold,305571,300182,394247
93841,hold,296975,284352,418673
93901,hold,299113,285174,415713
93961,hold,276684,285255,438061
94021,hold,288983,300183,410835
94081,hold,301875,295164,402960
94141,hold,295571,304946,399483
94201,hold,280295,291997,427708
94261,hold,291258,295573,413169
94321,hold,265582,266431,467987
94381,hold,295656,299035,405309
94441,hold,293839,295512,410650
94501,hold,291644,297174,411182
94561,hold,308341,294627,397032
94621,hold,309729,296621,393650
94681,hold,294886,296438,408676
94741,hold,302971,299761,397268
94801,hold,291207,292171,416622
94861,hold,295953,302522,401525
94921,hold,287426,289972,422602
94981,hold,277307,291294,431399
95041,hold,283051,285734,431215
95101,hold,304796,288306,406898
95161,hold,296246,296932,406823
95221,hold,299057,290879,410064
95281,hold,293958,291065,414977
95341,hold,298147,291072,410780
95401,hold,313524,298397,388079
95461,hold,288961,303625,407414
95521,hold,304231,298048,397722
95581,hold,298622,306710,394669
95641,hold,306184,293883,399933
95701,hold,287643,293098,419260
95761,hold,300529,286988,412483
95821,hold,284058,293089,422852
95881,hold,297041,297390,405569
95941,hold,288155,301538,410307
96001,hold,289260,296808,413932
96061,hold,298019,301413,400568
96121,hold,272583,277755,449662
96181,hold,288903,295965,415132
96241,hold,289975,297462,412563
96301,hold,300004,299353,400643
96361,hold,287492,272458,440051
96421,hold,290951,291861,417188
96481,hold,280659,282117,437224
96541,hold,309537,304225,386238
96601,hold,303225,288761,408013
96661,hold,302179,292702,405119
96721,hold,295734,292118,412148
96781,hold,283596,286102,430302
96841,hold,288175,282084,429741
96901,hold,288930,292802,418268
96961,hold,295648,296515,407837
97021,hold,298176,296802,405022
97081,hold,298834,288113,413053
97141,hold,296523,302161,401315
97201,hold,300207,295580,404214
97261,hold,289828,296146,414026
97321,hold,279607,291914,428480
97381,hold,294596,301796,403608
97441,hold,293454,296930,409616
97501,hold,291929,292059,416012
97561,hold,292907,292813,414280
97621,hold,288329,289464,422207
97681,hold,311621,292776,395602
97741,hold,290981,306563,402456
97801,hold,298488,297472,404040
97861,hold,288882,293004,418115
97921,hold,302726,286890,410385
97981,hold,301235,296141,402624
98041,hold,295995,294112,409893
98101,hold,285943,296124,417933
98161,hold,304136,282712,413152
98221,hold,297647,294762,407591
98281,hold,296268,281429,422303
98341,hold,282032,293558,424410
98401,hold,304154,305934,389912
98461,hold,282557,294535,422908
98521,hold,291199,296755,412046
98581,hold,299951,296657,403391
98641,hold,269185,269226,461589
98701,hold,293361,296461,410178
98761,hold,279667,282656,437677
98821,hold,288161,303856,407983
98881,hold,294466,299113,406421
98941,hold,293917,296913,409171
99001,hold,288224,287797,423978
99061,hold,289194,298492,412314
99121,hold,296664,299065,404271
99181,hold,292135,301231,406635
99241,hold,286237,293230,420533
99301,hold,295233,297513,407254
99361,hold,298982,290140,410878
99421,hold,288842,292472,418686
99481,hold,302094,293532,404374
99541,hold,296222,298756,405022
99601,hold,304514,292625,402861
99661,hold,277218,284499,438282
99721,hold,309252,284474,406274
99781,hold,302456,304327,393217
99841,hold,296875,296327,406799
99901,hold,289458,302145,408397
99961,hold,287986,295325,416689
100021,hold,292793,301417,405790
100081,hold,290256,290436,419308
100141,hold,290319,296220,413462
100201,hold,291615,293466,414920
100261,hold,296708,303286,400006
100321,hold,289774,295187,415039
100381,hold,290328,298262,411410
100441,hold,292322,296698,410980
100501,hold,298259,302210,399531
100561,hold,292138,295052,412810
100621,hold,296697,296247,407057
100681,hold,286617,291267,422116
100741,hold,295571,288918,415511
100801,hold,295447,287431,417122
100861,hold,296873,285476,417651
100921,hold,279606,289442,430952
100981,hold,301651,292507,405842
101041,hold,291629,290970,417400
101101,hold,307628,292994,399378
101161,hold,287826,296430,415744
101221,hold,311204,286041,402754
101281,hold,303874,298782,397344
101341,hold,294172,302845,402983
101401,hold,291860,292024,416116
101461,hold,304190,299629,396180
101521,hold,308100,306793,385107
101581,hold,297680,306195,396125
101641,hold,294605,297490,407904
101701,hold,289899,303124,406977
101761,hold,295773,303897,400330
101821,hold,294759,298242,406998
101881,hold,297521,289972,412507
101941,hold,292474,295885,411641
102001,hold,289485,298565,411951
102061,hold,300912,301549,397539
102121,hold,299396,292510,408094
102181,hold,303690,288124,408186
102241,hold,283321,276905,439774
102301,hold,292613,294209,413177
102361,hold,301863,300277,397860
102421,hold,305468,304678,389853
102481,hold,294419,290693,414888
102541,hold,294072,297136,408792
102601,hold,299803,293983,406213
102661,hold,289339,296320,414341
102721,hold,297768,289373,412859
102781,hold,299356,303060,397584
102841,hold,293007,300040,406952
102901,hold,297318,291951,410731
102961,hold,301665,298327,400008
103021,hold,288893,293679,417428
103081,hold,286827,289188,423985
103141,hold,290068,297874,412058
103201,hold,300578,301040,398382
103261,hold,298574,291051,410375
103321,hold,287063,293204,419733
103381,hold,288609,295830,415562
103441,hold,311294,289665,399041
103501,hold,291972,307255,400773
103561,hold,303047,299416,397536
103621,hold,290388,299119,410493
103681,hold,281141,283013,435847
103741,hold,297662,290989,411349
103801,hold,296757,296641,406602
103861,hold,294296,297419,408284
103921,hold,298795,289056,412149
103981,hold,295313,292668,412019
104041,hold,280086,292908,427007
104101,hold,293441,286017,420543
104161,hold,298342,301268,400390
104221,hold,291628,302091,406281
104281,hold,296365,293494,410140
104341,hold,298564,291971,409464
104401,hold,285561,297278,417161
104461,hold,292767,300909,406324
104521,hold,294477,294618,410905
104581,hold,292216,299953,407831
104641,hold,296253,298082,405664
104701,hold,306095,290374,403531
104761,hold,290091,288189,421720
104821,hold,289709,293149,417142
104881,hold,297668,289562,412771
104941,hold,295511,305668,398821
105001,hold,298365,295470,406166
105061,hold,285339,298663,415998
105121,hold,315612,290488,393900
105181,hold,301846,290511,407642
105241,hold,281661,283068,435271
105301,hold,289454,302328,408219
105361,hold,307451,296952,395596
105421,hold,284716,290075,425210
105481,hold,266586,270095,463319
105541,hold,314694,293178,392128
105601,hold,297983,297088,404929
105661,hold,293391,310799,395810
105721,hold,284537,294600,420863
105781,hold,295849,285706,418445
105841,hold,285769,295458,418773
105901,hold,302121,304658,393221
105961,hold,292796,293573,413631
106021,hold,290103,289696,420201
106081,hold,296752,297946,405303
106141,hold,300348,307334,392318
106201,hold,305724,297415,396861
106261,hold,285795,290373,423833
106321,hold,295610,299820,404570
106381,hold,300880,301898,397222
106441,hold,293025,294909,412066
106501,hold,302649,297908,399443
106561,hold,306827,291692,401481
106621,hold,309715,295440,394845
106681,hold,290982,292665,416353
106741,hold,296626,304746,398628
106801,hold,291923,295246,412831
106861,hold,287792,297006,415202
106921,hold,280811,284355,434834
106981,hold,306946,283166,409888
107041,hold,300627,296874,402499
107101,hold,284481,297622,417897
107161,hold,300557,293137,406306
107221,hold,301840,291752,406408
107281,hold,286632,285958,427411
107341,hold,300250,301031,398718
107401,hold,299746,291859,408395
107461,hold,300312,304489,395199
107521,hold,317535,304084,378381
107581,hold,290669,294445,414886
107641,hold,293739,299522,406738
107701,hold,284154,296647,419199
107761,hold,303492,297938,398570
107821,hold,290334,293767,415899
107881,hold,304380,299984,395636
107941,hold,293609,292849,413542
108001,hold,295732,282468,421800
108061,hold,296929,299685,403387
108121,hold,286674,296508,416818
108181,hold,301732,308601,389667
108241,hold,308044,302992,388964
108301,hold,293659,292383,413958
108361,hold,286015,288137,425849
108421,hold,302902,300581,396517
108481,hold,303081,304260,392659
108541,hold,298182,301732,400086
108601,hold,294213,292193,413594
108661,hold,290686,287598,421717
108721,hold,295234,293523,411243
108781,hold,284347,296994,418659
108841,hold,282482,294071,423447
108901,hold,307824,307918,384258
108961,hold,288562,293681,417757
109021,hold,291028,304405,404567
109081,hold,293715,291797,414488
109141,hold,294747,291841,413412
109201,hold,299248,296127,404625
109261,hold,293021,306921,400058
109321,hold,294275,299181,406544
109381,hold,294033,296732,409235
109441,hold,283934,282254,433812
109501,hold,295608,288529,415863
109561,hold,297145,287982,414873
109621,hold,276535,303836,419628
109681,hold,292906,292869,414225
109741,hold,300860,296668,402471
109801,hold,282115,275981,441904
109861,hold,299503,291535,408962
109921,hold,309390,297429,393181
109981,hold,294114,303713,402173
110041,hold,293228,289841,416931
110101,hold,306130,303505,390365
110161,hold,270009,278089,451902
110221,hold,282471,294788,422740
110281,hold,283381,283989,432630
110341,hold,281301,291796,426903
110401,hold,294039,301849,404113
110461,hold,289551,294780,415668
110521,hold,290690,290094,419215
110581,hold,294225,298264,407511
110641,hold,300670,297277,402053
110701,hold,302019,300416,397565
110761,hold,292900,295740,411360
110821,hold,301126,305340,393534
110881,hold,273551,272119,454331
110941,hold,304281,299942,395777
111001,hold,289893,291724,418383
111061,hold,294838,303820,401342
111121,hold,303327,293634,403039
111181,hold,302609,302962,394429
111241,hold,291937,282592,425471
